Timestamp,Event Type,Entity Type,Entity ID,Payload JSON,Actor,Schema Version
2026-05-01T17:03:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T17:03:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 40.8, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T17:14:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T17:14:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 13.9, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T17:25:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T17:25:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 23.5, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T17:36:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T17:36:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 22.2, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T17:47:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T17:47:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 21.3, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T17:58:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T17:58:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 18.3, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T18:09:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T18:09:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 32.2, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T18:20:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T18:20:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 22.7, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T18:31:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T18:31:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 14.3, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T18:42:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T18:42:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 17.8, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T18:53:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T18:53:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 10.8, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T19:04:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T19:04:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 36.3, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T19:15:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T19:15:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 42.6, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T19:26:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T19:26:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 31.1, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T19:37:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T19:37:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 20.3, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T19:48:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T19:48:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 15.9, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T19:59:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T19:59:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 11.4, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T20:10:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T20:10:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 24.2, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T20:21:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T20:21:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 35.1, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T20:32:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T20:32:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 9.7, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T20:43:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T20:43:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 40.5, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T20:54:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T20:54:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 12.3, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T21:05:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T21:05:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 32.0, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T21:16:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T21:16:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 14.7, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T21:27:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T21:27:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 33.5, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T21:38:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T21:38:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 44.8, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T21:49:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T21:49:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 21.7, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T22:00:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T22:00:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 22.4, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T22:11:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T22:11:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 19.9, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T22:22:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T22:22:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 9.6, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T22:33:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T22:33:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 20.3, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T22:44:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T22:44:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 19.2, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T22:55:00Z,TRAINING_LOGGED,training,C-001,"{""timestamp"": ""2026-05-01T22:55:00Z"", ""customerId"": ""C-001"", ""customerName"": ""Climber01"", ""metric"": ""VR"", ""value"": 23.9, ""unit"": ""reps"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T23:06:00Z,TRAINING_LOGGED,training,C-004,"{""timestamp"": ""2026-05-01T23:06:00Z"", ""customerId"": ""C-004"", ""customerName"": ""Climber04"", ""metric"": ""CP"", ""value"": 33.4, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T23:17:00Z,TRAINING_LOGGED,training,C-007,"{""timestamp"": ""2026-05-01T23:17:00Z"", ""customerId"": ""C-007"", ""customerName"": ""Climber07"", ""metric"": ""LH"", ""value"": 21.0, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T23:28:00Z,TRAINING_LOGGED,training,C-010,"{""timestamp"": ""2026-05-01T23:28:00Z"", ""customerId"": ""C-010"", ""customerName"": ""Climber10"", ""metric"": ""RH"", ""value"": 26.2, ""unit"": ""kg"", ""notes"": ""medium-fixture""}",seed@fixture,1
2026-05-01T23:39:00Z,TRAINING_LOGGED,training,C-013,"{""timestamp"": ""2026-05-01T23:39:00Z"", ""customerId"": ""C-013"", ""customerName"": ""Climber13"", ""metric"": ""HS"", ""value"": 17.5, ""unit"": ""sec"", ""notes"": ""medium-fixture""}",seed@fixture,1
